epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,592.382,0.31027,0.21196,1.31357,0.99336,0.97222,0.99439,0.91177,0.46371,0.28014,1.98208,0.000218,0.000218,0.000218
182,595.612,0.31954,0.21977,1.23905,0.99297,0.97222,0.99442,0.90653,0.47731,0.28752,1.9536,0.0002081,0.0002081,0.0002081
183,598.852,0.31812,0.21674,1.24075,0.99638,0.97222,0.99454,0.90047,0.48458,0.28935,1.95655,0.0001982,0.0001982,0.0001982
184,602.069,0.30776,0.21821,1.20364,0.99638,0.97222,0.99454,0.90047,0.48458,0.28935,1.95655,0.0001883,0.0001883,0.0001883
185,605.278,0.31243,0.21728,1.26598,0.99919,0.97222,0.9946,0.90322,0.4806,0.28893,1.939,0.0001784,0.0001784,0.0001784
186,608.503,0.3105,0.21859,1.26479,0.99919,0.97222,0.9946,0.90322,0.4806,0.28893,1.939,0.0001685,0.0001685,0.0001685
187,611.715,0.31975,0.2263,1.28087,0.9992,0.97222,0.9946,0.90691,0.47614,0.28931,1.92504,0.0001586,0.0001586,0.0001586
188,614.947,0.31189,0.22389,1.22532,1,0.97468,0.9946,0.90842,0.47295,0.28741,1.92462,0.0001487,0.0001487,0.0001487
189,618.156,0.3107,0.21531,1.19017,1,0.97468,0.9946,0.90842,0.47295,0.28741,1.92462,0.0001388,0.0001388,0.0001388
190,621.395,0.32044,0.2272,1.29624,1,0.97782,0.9946,0.91191,0.46627,0.2838,1.92717,0.0001289,0.0001289,0.0001289
191,625.138,0.31962,0.22294,1.23495,0.9993,0.9784,0.99448,0.91345,0.46565,0.28448,1.92549,0.000119,0.000119,0.000119
192,628.403,0.30176,0.212,1.22293,0.9993,0.9784,0.99448,0.91345,0.46565,0.28448,1.92549,0.0001091,0.0001091,0.0001091
193,631.604,0.31642,0.22006,1.22591,1,0.97786,0.99446,0.91366,0.46634,0.28293,1.92706,9.92e-05,9.92e-05,9.92e-05
194,634.826,0.31384,0.21405,1.25117,1,0.97786,0.99446,0.91366,0.46634,0.28293,1.92706,8.93e-05,8.93e-05,8.93e-05
195,638.046,0.30271,0.20381,1.22198,1,0.97773,0.99446,0.91051,0.46864,0.28207,1.93423,7.94e-05,7.94e-05,7.94e-05
196,641.269,0.31006,0.2099,1.22223,1,0.97763,0.99448,0.91096,0.47118,0.28265,1.93928,6.95e-05,6.95e-05,6.95e-05
197,644.486,0.29737,0.20589,1.23932,1,0.97763,0.99448,0.91096,0.47118,0.28265,1.93928,5.96e-05,5.96e-05,5.96e-05
198,647.712,0.29663,0.20709,1.29414,1,0.97697,0.99448,0.90979,0.47149,0.28345,1.94048,4.97e-05,4.97e-05,4.97e-05
199,650.959,0.29682,0.21105,1.22642,1,0.97485,0.99448,0.90941,0.47273,0.28409,1.94343,3.98e-05,3.98e-05,3.98e-05
200,654.174,0.30028,0.20944,1.17841,1,0.97485,0.99448,0.90941,0.47273,0.28409,1.94343,2.99e-05,2.99e-05,2.99e-05
